Resolution forest(8): Generated 251889 trees, of which 135135 are full in 1.31 seconds
Resolution forest(6): Generated 1881 trees, of which 945 are full in 0.01 seconds
Node 255160.  Size = 1016. Before quantification for pigeon 1
Node 255920.  Size = 256. After quantification for pigeon 1
Node 323099.  Size = 1637. Before quantification for pigeon 2
Node 324106.  Size = 380. After quantification for pigeon 2
Node 391901.  Size = 2248. Before quantification for pigeon 3
Node 393151.  Size = 502. After quantification for pigeon 3
Node 461552.  Size = 2849. Before quantification for pigeon 4
Node 463041.  Size = 622. After quantification for pigeon 4
Node 532038.  Size = 3440. Before quantification for pigeon 5
Node 533762.  Size = 740. After quantification for pigeon 5
Node 603345.  Size = 4021. Before quantification for pigeon 6
Node 605300.  Size = 856. After quantification for pigeon 6
Node 675459.  Size = 4592. Before quantification for pigeon 7
Node 677641.  Size = 970. After quantification for pigeon 7
Node 748366.  Size = 5153. Before quantification for pigeon 8
Node 750771.  Size = 1082. After quantification for pigeon 8
Node 822052.  Size = 5704. Before quantification for pigeon 9
Node 824676.  Size = 1192. After quantification for pigeon 9
Node 896503.  Size = 6245. Before quantification for pigeon 10
Node 899342.  Size = 1300. After quantification for pigeon 10
Node 971705.  Size = 6776. Before quantification for pigeon 11
Node 974755.  Size = 1406. After quantification for pigeon 11
Node 1047644.  Size = 7297. Before quantification for pigeon 12
Node 1050901.  Size = 1510. After quantification for pigeon 12
Node 1124306.  Size = 7808. Before quantification for pigeon 13
Node 1127766.  Size = 1612. After quantification for pigeon 13
Node 1201677.  Size = 8309. Before quantification for pigeon 14
Node 1205336.  Size = 1712. After quantification for pigeon 14
Node 1279743.  Size = 8800. Before quantification for pigeon 15
Node 1283597.  Size = 1810. After quantification for pigeon 15
Node 1358490.  Size = 9281. Before quantification for pigeon 16
Node 1362535.  Size = 1906. After quantification for pigeon 16
Node 1437904.  Size = 9752. Before quantification for pigeon 17
Node 1442136.  Size = 2000. After quantification for pigeon 17
Node 1517971.  Size = 10213. Before quantification for pigeon 18
Node 1522386.  Size = 2092. After quantification for pigeon 18
Node 1598677.  Size = 10664. Before quantification for pigeon 19
Node 1603271.  Size = 2182. After quantification for pigeon 19
Node 1680008.  Size = 11105. Before quantification for pigeon 20
Node 1684777.  Size = 2270. After quantification for pigeon 20
Node 1761950.  Size = 11536. Before quantification for pigeon 21
Node 1766890.  Size = 2356. After quantification for pigeon 21
Node 1844489.  Size = 11957. Before quantification for pigeon 22
Node 1849596.  Size = 2440. After quantification for pigeon 22
Node 1927611.  Size = 12368. Before quantification for pigeon 23
Node 1932881.  Size = 2522. After quantification for pigeon 23
Node 2011302.  Size = 12769. Before quantification for pigeon 24
